Sat 24 Dec 2022 07:18:46 PM KST
NODELIST=agi1
MASTER_ADDR=agi1
conda 22.11.0
Python 3.10.8
Vit is used
[INFO] main.py:39 > Namespace(mode='L2P', dataset='cifar100', n_tasks=10, n=50, m=10, rnd_seed=1, memory_size=2000, log_path='results', model_name='vit', opt_name='sgd', sched_name='cos', batchsize=16, n_worker=0, lr=0.03, init_model=False, init_opt=False, topk=1, use_amp=True, transforms=['cutmix', 'autoaug'], gpu_transform=True, reg_coef=100, data_dir='/local_datasets/puridiver/cifar100', debug=False, note='[L2P_K]_iblurry_cifar100_3epoch', eval_period=100, temp_batchsize=None, online_iter=3.0, num_gpus=1, workers_per_gpu=1, imp_update_period=1, lr_step=0.95, lr_length=10, lr_period=10, memory_epoch=256, distilling=True, agem_batch=240, mir_cands=50)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (L2P)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 8 | train_loss 10.6251 | train_acc 0.5312 | lr 0.012074 | running_time 0:00:02 | ETA 4:05:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34920 | train_loss 0.6738 | train_acc 0.8984 | lr 0.010431 | running_time 7:03:22 | ETA 3:02:49
[INFO] L2P_kearney.py:534 > Train | Sample # 34928 | train_loss 1.1090 | train_acc 0.7526 | lr 0.010414 | running_time 7:03:24 | ETA 3:02:42
[INFO] L2P_kearney.py:534 > Train | Sample # 34936 | train_loss 1.2168 | train_acc 0.7604 | lr 0.010398 | running_time 7:03:26 | ETA 3:02:34
[INFO] L2P_kearney.py:534 > Train | Sample # 34944 | train_loss 0.5497 | train_acc 0.9141 | lr 0.010382 | running_time 7:03:27 | ETA 3:02:27
[INFO] L2P_kearney.py:534 > Train | Sample # 34952 | train_loss 0.9667 | train_acc 0.8385 | lr 0.010365 | running_time 7:03:29 | ETA 3:02:19
[INFO] L2P_kearney.py:534 > Train | Sample # 34960 | train_loss 0.7735 | train_acc 0.8646 | lr 0.010349 | running_time 7:03:31 | ETA 3:02:12
[INFO] L2P_kearney.py:534 > Train | Sample # 34968 | train_loss 0.8794 | train_acc 0.8620 | lr 0.010332 | running_time 7:03:33 | ETA 3:02:04
[INFO] L2P_kearney.py:534 > Train | Sample # 34976 | train_loss 0.7190 | train_acc 0.8698 | lr 0.010316 | running_time 7:03:35 | ETA 3:01:57
[INFO] L2P_kearney.py:534 > Train | Sample # 34984 | train_loss 0.6924 | train_acc 0.8984 | lr 0.010300 | running_time 7:03:36 | ETA 3:01:49
[INFO] L2P_kearney.py:534 > Train | Sample # 34992 | train_loss 1.4597 | train_acc 0.6875 | lr 0.010283 | running_time 7:03:38 | ETA 3:01:42
[INFO] L2P_kearney.py:534 > Train | Sample # 35000 | train_loss 0.9861 | train_acc 0.8073 | lr 0.010267 | running_time 7:03:40 | ETA 3:01:34
[INFO] L2P_kearney.py:544 > Test | Sample # 35000 | test_loss 0.9068 | test_acc 0.7734 | 
[INFO] L2P_kearney.py:544 > Test | Sample # 35000 | test_loss 0.9054 | test_acc 0.7734 | 
[INFO] main.py:147 > [2-4] Update the information for the current task
[INFO] main.py:151 > [2-5] Report task result

##################################################
# Task 7 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 35008 | train_loss 1.8510 | train_acc 0.6693 | lr 0.010250 | running_time 7:05:44 | ETA 3:02:19
[INFO] L2P_kearney.py:534 > Train | Sample # 35016 | train_loss 1.6476 | train_acc 0.6589 | lr 0.010234 | running_time 7:05:46 | ETA 3:02:11
[INFO] L2P_kearney.py:534 > Train | Sample # 35024 | train_loss 1.2318 | train_acc 0.7422 | lr 0.010218 | running_time 7:05:48 | ETA 3:02:04
[INFO] L2P_kearney.py:534 > Train | Sample # 35032 | train_loss 1.0011 | train_acc 0.7708 | lr 0.010201 | running_time 7:05:50 | ETA 3:01:56
[INFO] L2P_kearney.py:534 > Train | Sample # 35040 | train_loss 1.2762 | train_acc 0.7266 | lr 0.010185 | running_time 7:05:52 | ETA 3:01:49
[INFO] L2P_kearney.py:534 > Train | Sample # 35048 | train_loss 1.1297 | train_acc 0.7865 | lr 0.010169 | running_time 7:05:53 | ETA 3:01:41
[INFO] L2P_kearney.py:534 > Train | Sample # 35056 | train_loss 0.5751 | train_acc 0.8776 | lr 0.010152 | running_time 7:05:55 | ETA 3:01:34
[INFO] L2P_kearney.py:534 > Train | Sample # 35064 | train_loss 1.1247 | train_acc 0.7500 | lr 0.010136 | running_time 7:05:57 | ETA 3:01:26
[INFO] L2P_kearney.py:534 > Train | Sample # 35072 | train_loss 1.3577 | train_acc 0.7500 | lr 0.010120 | running_time 7:05:59 | ETA 3:01:19
[INFO] L2P_kearney.py:534 > Train | Sample # 35080 | train_loss 1.2024 | train_acc 0.7396 | lr 0.010103 | running_time 7:06:01 | ETA 3:01:11
[INFO] L2P_kearney.py:534 > Train | Sample # 35088 | train_loss 1.2921 | train_acc 0.6823 | lr 0.010087 | running_time 7:06:02 | ETA 3:01:03
[INFO] L2P_kearney.py:534 > Train | Sample # 35096 | train_loss 1.1315 | train_acc 0.7995 | lr 0.010071 | running_time 7:06:04 | ETA 3:00:56
[INFO] L2P_kearney.py:544 > Test | Sample # 35100 | test_loss 0.8104 | test_acc 0.7954 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35104 | train_loss 1.3445 | train_acc 0.6875 | lr 0.010054 | running_time 7:07:11 | ETA 3:01:16
[INFO] L2P_kearney.py:534 > Train | Sample # 35112 | train_loss 1.1536 | train_acc 0.7604 | lr 0.010038 | running_time 7:07:13 | ETA 3:01:08
[INFO] L2P_kearney.py:534 > Train | Sample # 35120 | train_loss 1.0085 | train_acc 0.7760 | lr 0.010022 | running_time 7:07:15 | ETA 3:01:01
[INFO] L2P_kearney.py:534 > Train | Sample # 35128 | train_loss 1.0067 | train_acc 0.7500 | lr 0.010006 | running_time 7:07:16 | ETA 3:00:53
[INFO] L2P_kearney.py:534 > Train | Sample # 35136 | train_loss 1.2381 | train_acc 0.7578 | lr 0.009989 | running_time 7:07:18 | ETA 3:00:46
[INFO] L2P_kearney.py:534 > Train | Sample # 35144 | train_loss 0.7517 | train_acc 0.8724 | lr 0.009973 | running_time 7:07:20 | ETA 3:00:38
[INFO] L2P_kearney.py:534 > Train | Sample # 35152 | train_loss 0.9513 | train_acc 0.7917 | lr 0.009957 | running_time 7:07:22 | ETA 3:00:31
[INFO] L2P_kearney.py:534 > Train | Sample # 35160 | train_loss 0.9503 | train_acc 0.7734 | lr 0.009941 | running_time 7:07:24 | ETA 3:00:23
[INFO] L2P_kearney.py:534 > Train | Sample # 35168 | train_loss 1.0968 | train_acc 0.7760 | lr 0.009924 | running_time 7:07:25 | ETA 3:00:16
[INFO] L2P_kearney.py:534 > Train | Sample # 35176 | train_loss 0.7022 | train_acc 0.8568 | lr 0.009908 | running_time 7:07:27 | ETA 3:00:08
[INFO] L2P_kearney.py:534 > Train | Sample # 35184 | train_loss 1.1315 | train_acc 0.7734 | lr 0.009892 | running_time 7:07:29 | ETA 3:00:01
[INFO] L2P_kearney.py:534 > Train | Sample # 35192 | train_loss 0.8449 | train_acc 0.8047 | lr 0.009876 | running_time 7:07:31 | ETA 2:59:53
[INFO] L2P_kearney.py:534 > Train | Sample # 35200 | train_loss 1.0731 | train_acc 0.7500 | lr 0.009859 | running_time 7:07:33 | ETA 2:59:45
[INFO] L2P_kearney.py:544 > Test | Sample # 35200 | test_loss 0.7829 | test_acc 0.8010 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35208 | train_loss 0.8082 | train_acc 0.8385 | lr 0.009843 | running_time 7:08:39 | ETA 3:00:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35216 | train_loss 0.9189 | train_acc 0.8620 | lr 0.009827 | running_time 7:08:41 | ETA 2:59:58
[INFO] L2P_kearney.py:534 > Train | Sample # 35224 | train_loss 0.9856 | train_acc 0.8229 | lr 0.009811 | running_time 7:08:43 | ETA 2:59:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35232 | train_loss 0.7571 | train_acc 0.8828 | lr 0.009795 | running_time 7:08:45 | ETA 2:59:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35240 | train_loss 1.0482 | train_acc 0.7500 | lr 0.009778 | running_time 7:08:47 | ETA 2:59:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35248 | train_loss 0.9405 | train_acc 0.7630 | lr 0.009762 | running_time 7:08:48 | ETA 2:59:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35256 | train_loss 1.0936 | train_acc 0.7708 | lr 0.009746 | running_time 7:08:50 | ETA 2:59:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35264 | train_loss 0.8417 | train_acc 0.7995 | lr 0.009730 | running_time 7:08:52 | ETA 2:59:12
[INFO] L2P_kearney.py:534 > Train | Sample # 35272 | train_loss 0.9504 | train_acc 0.8359 | lr 0.009714 | running_time 7:08:54 | ETA 2:59:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35280 | train_loss 1.0314 | train_acc 0.8099 | lr 0.009698 | running_time 7:08:56 | ETA 2:58:57
[INFO] L2P_kearney.py:534 > Train | Sample # 35288 | train_loss 1.0372 | train_acc 0.7266 | lr 0.009681 | running_time 7:08:57 | ETA 2:58:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35296 | train_loss 0.7043 | train_acc 0.9036 | lr 0.009665 | running_time 7:08:59 | ETA 2:58:42
[INFO] L2P_kearney.py:544 > Test | Sample # 35300 | test_loss 0.8913 | test_acc 0.7750 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35304 | train_loss 1.2849 | train_acc 0.7760 | lr 0.009649 | running_time 7:10:06 | ETA 2:59:02
[INFO] L2P_kearney.py:534 > Train | Sample # 35312 | train_loss 1.1957 | train_acc 0.7396 | lr 0.009633 | running_time 7:10:08 | ETA 2:58:54
[INFO] L2P_kearney.py:534 > Train | Sample # 35320 | train_loss 1.1979 | train_acc 0.7135 | lr 0.009617 | running_time 7:10:09 | ETA 2:58:47
[INFO] L2P_kearney.py:534 > Train | Sample # 35328 | train_loss 1.1685 | train_acc 0.7656 | lr 0.009601 | running_time 7:10:11 | ETA 2:58:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35336 | train_loss 1.0362 | train_acc 0.7734 | lr 0.009585 | running_time 7:10:13 | ETA 2:58:32
[INFO] L2P_kearney.py:534 > Train | Sample # 35344 | train_loss 0.7875 | train_acc 0.8672 | lr 0.009569 | running_time 7:10:19 | ETA 2:58:26
[INFO] L2P_kearney.py:534 > Train | Sample # 35352 | train_loss 1.2938 | train_acc 0.7083 | lr 0.009553 | running_time 7:10:21 | ETA 2:58:18
[INFO] L2P_kearney.py:534 > Train | Sample # 35360 | train_loss 1.3949 | train_acc 0.6458 | lr 0.009537 | running_time 7:10:23 | ETA 2:58:11
[INFO] L2P_kearney.py:534 > Train | Sample # 35368 | train_loss 1.6888 | train_acc 0.6120 | lr 0.009520 | running_time 7:10:24 | ETA 2:58:03
[INFO] L2P_kearney.py:534 > Train | Sample # 35376 | train_loss 1.3039 | train_acc 0.7005 | lr 0.009504 | running_time 7:10:26 | ETA 2:57:56
[INFO] L2P_kearney.py:534 > Train | Sample # 35384 | train_loss 1.2758 | train_acc 0.7135 | lr 0.009488 | running_time 7:10:28 | ETA 2:57:48
[INFO] L2P_kearney.py:534 > Train | Sample # 35392 | train_loss 0.8659 | train_acc 0.8385 | lr 0.009472 | running_time 7:10:30 | ETA 2:57:41
[INFO] L2P_kearney.py:534 > Train | Sample # 35400 | train_loss 1.0464 | train_acc 0.7552 | lr 0.009456 | running_time 7:10:32 | ETA 2:57:33
[INFO] L2P_kearney.py:544 > Test | Sample # 35400 | test_loss 0.7857 | test_acc 0.8019 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35408 | train_loss 1.3401 | train_acc 0.7318 | lr 0.009440 | running_time 7:11:38 | ETA 2:57:53
[INFO] L2P_kearney.py:534 > Train | Sample # 35416 | train_loss 1.1019 | train_acc 0.7214 | lr 0.009424 | running_time 7:11:40 | ETA 2:57:45
[INFO] L2P_kearney.py:534 > Train | Sample # 35424 | train_loss 1.0933 | train_acc 0.7500 | lr 0.009408 | running_time 7:11:42 | ETA 2:57:38
[INFO] L2P_kearney.py:534 > Train | Sample # 35432 | train_loss 1.3171 | train_acc 0.7292 | lr 0.009392 | running_time 7:11:44 | ETA 2:57:30
[INFO] L2P_kearney.py:534 > Train | Sample # 35440 | train_loss 0.8625 | train_acc 0.8516 | lr 0.009376 | running_time 7:11:45 | ETA 2:57:23
[INFO] L2P_kearney.py:534 > Train | Sample # 35448 | train_loss 0.8206 | train_acc 0.8698 | lr 0.009360 | running_time 7:11:47 | ETA 2:57:15
[INFO] L2P_kearney.py:534 > Train | Sample # 35456 | train_loss 0.9277 | train_acc 0.8281 | lr 0.009344 | running_time 7:11:49 | ETA 2:57:08
[INFO] L2P_kearney.py:534 > Train | Sample # 35464 | train_loss 0.7856 | train_acc 0.8281 | lr 0.009328 | running_time 7:11:51 | ETA 2:57:00
[INFO] L2P_kearney.py:534 > Train | Sample # 35472 | train_loss 1.1390 | train_acc 0.7604 | lr 0.009312 | running_time 7:11:56 | ETA 2:56:54
[INFO] L2P_kearney.py:534 > Train | Sample # 35480 | train_loss 0.9683 | train_acc 0.8672 | lr 0.009296 | running_time 7:11:57 | ETA 2:56:46
[INFO] L2P_kearney.py:534 > Train | Sample # 35488 | train_loss 1.5930 | train_acc 0.6979 | lr 0.009280 | running_time 7:11:59 | ETA 2:56:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35496 | train_loss 0.8988 | train_acc 0.8021 | lr 0.009264 | running_time 7:12:01 | ETA 2:56:31
[INFO] L2P_kearney.py:544 > Test | Sample # 35500 | test_loss 0.8139 | test_acc 0.7934 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35504 | train_loss 1.0048 | train_acc 0.7630 | lr 0.009248 | running_time 7:13:08 | ETA 2:56:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35512 | train_loss 1.1582 | train_acc 0.8203 | lr 0.009233 | running_time 7:13:09 | ETA 2:56:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35520 | train_loss 0.9580 | train_acc 0.7344 | lr 0.009217 | running_time 7:13:11 | ETA 2:56:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35528 | train_loss 1.1124 | train_acc 0.7318 | lr 0.009201 | running_time 7:13:13 | ETA 2:56:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35536 | train_loss 1.1415 | train_acc 0.7865 | lr 0.009185 | running_time 7:13:15 | ETA 2:56:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35544 | train_loss 0.7859 | train_acc 0.8411 | lr 0.009169 | running_time 7:13:17 | ETA 2:56:13
[INFO] L2P_kearney.py:534 > Train | Sample # 35552 | train_loss 1.1731 | train_acc 0.7526 | lr 0.009153 | running_time 7:13:18 | ETA 2:56:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35560 | train_loss 0.8629 | train_acc 0.8542 | lr 0.009137 | running_time 7:13:20 | ETA 2:55:58
[INFO] L2P_kearney.py:534 > Train | Sample # 35568 | train_loss 1.0625 | train_acc 0.7760 | lr 0.009121 | running_time 7:13:22 | ETA 2:55:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35576 | train_loss 1.1502 | train_acc 0.7292 | lr 0.009105 | running_time 7:13:24 | ETA 2:55:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35584 | train_loss 1.2088 | train_acc 0.7578 | lr 0.009089 | running_time 7:13:26 | ETA 2:55:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35592 | train_loss 1.0130 | train_acc 0.7786 | lr 0.009074 | running_time 7:13:27 | ETA 2:55:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35600 | train_loss 1.2367 | train_acc 0.7161 | lr 0.009058 | running_time 7:13:29 | ETA 2:55:20
[INFO] L2P_kearney.py:544 > Test | Sample # 35600 | test_loss 0.7961 | test_acc 0.7954 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35608 | train_loss 0.9300 | train_acc 0.8203 | lr 0.009042 | running_time 7:14:36 | ETA 2:55:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35616 | train_loss 1.5118 | train_acc 0.6380 | lr 0.009026 | running_time 7:14:38 | ETA 2:55:31
[INFO] L2P_kearney.py:534 > Train | Sample # 35624 | train_loss 1.1875 | train_acc 0.7917 | lr 0.009010 | running_time 7:14:39 | ETA 2:55:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35632 | train_loss 0.9241 | train_acc 0.8333 | lr 0.008994 | running_time 7:14:41 | ETA 2:55:17
[INFO] L2P_kearney.py:534 > Train | Sample # 35640 | train_loss 1.1039 | train_acc 0.7891 | lr 0.008979 | running_time 7:14:43 | ETA 2:55:09
[INFO] L2P_kearney.py:534 > Train | Sample # 35648 | train_loss 1.2785 | train_acc 0.6901 | lr 0.008963 | running_time 7:14:45 | ETA 2:55:02
[INFO] L2P_kearney.py:534 > Train | Sample # 35656 | train_loss 0.9629 | train_acc 0.8099 | lr 0.008947 | running_time 7:14:47 | ETA 2:54:54
[INFO] L2P_kearney.py:534 > Train | Sample # 35664 | train_loss 0.9894 | train_acc 0.8281 | lr 0.008931 | running_time 7:14:48 | ETA 2:54:47
[INFO] L2P_kearney.py:534 > Train | Sample # 35672 | train_loss 1.0983 | train_acc 0.7682 | lr 0.008915 | running_time 7:14:50 | ETA 2:54:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35680 | train_loss 1.0819 | train_acc 0.8021 | lr 0.008900 | running_time 7:14:52 | ETA 2:54:32
[INFO] L2P_kearney.py:534 > Train | Sample # 35688 | train_loss 0.6971 | train_acc 0.8464 | lr 0.008884 | running_time 7:14:54 | ETA 2:54:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35696 | train_loss 1.1338 | train_acc 0.7474 | lr 0.008868 | running_time 7:14:56 | ETA 2:54:17
[INFO] L2P_kearney.py:544 > Test | Sample # 35700 | test_loss 0.7610 | test_acc 0.8066 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35704 | train_loss 1.3758 | train_acc 0.6406 | lr 0.008852 | running_time 7:16:02 | ETA 2:54:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35712 | train_loss 1.0848 | train_acc 0.7370 | lr 0.008837 | running_time 7:16:04 | ETA 2:54:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35720 | train_loss 1.0570 | train_acc 0.8125 | lr 0.008821 | running_time 7:16:06 | ETA 2:54:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35728 | train_loss 1.4275 | train_acc 0.6771 | lr 0.008805 | running_time 7:16:08 | ETA 2:54:13
[INFO] L2P_kearney.py:534 > Train | Sample # 35736 | train_loss 1.3446 | train_acc 0.7604 | lr 0.008790 | running_time 7:16:09 | ETA 2:54:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35744 | train_loss 0.6164 | train_acc 0.8906 | lr 0.008774 | running_time 7:16:11 | ETA 2:53:58
[INFO] L2P_kearney.py:534 > Train | Sample # 35752 | train_loss 1.1232 | train_acc 0.7344 | lr 0.008758 | running_time 7:16:13 | ETA 2:53:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35760 | train_loss 0.9867 | train_acc 0.8125 | lr 0.008742 | running_time 7:16:15 | ETA 2:53:43
[INFO] L2P_kearney.py:534 > Train | Sample # 35768 | train_loss 1.0033 | train_acc 0.7630 | lr 0.008727 | running_time 7:16:17 | ETA 2:53:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35776 | train_loss 0.8327 | train_acc 0.8385 | lr 0.008711 | running_time 7:16:19 | ETA 2:53:28
[INFO] L2P_kearney.py:534 > Train | Sample # 35784 | train_loss 0.8443 | train_acc 0.7656 | lr 0.008695 | running_time 7:16:20 | ETA 2:53:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35792 | train_loss 1.2988 | train_acc 0.7552 | lr 0.008680 | running_time 7:16:22 | ETA 2:53:13
[INFO] L2P_kearney.py:534 > Train | Sample # 35800 | train_loss 1.2540 | train_acc 0.7448 | lr 0.008664 | running_time 7:16:24 | ETA 2:53:05
[INFO] L2P_kearney.py:544 > Test | Sample # 35800 | test_loss 0.7138 | test_acc 0.8180 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35808 | train_loss 0.9087 | train_acc 0.8594 | lr 0.008648 | running_time 7:17:31 | ETA 2:53:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35816 | train_loss 1.3018 | train_acc 0.7161 | lr 0.008633 | running_time 7:17:32 | ETA 2:53:16
[INFO] L2P_kearney.py:534 > Train | Sample # 35824 | train_loss 0.8706 | train_acc 0.8229 | lr 0.008617 | running_time 7:17:34 | ETA 2:53:09
[INFO] L2P_kearney.py:534 > Train | Sample # 35832 | train_loss 0.7589 | train_acc 0.8464 | lr 0.008602 | running_time 7:17:36 | ETA 2:53:01
[INFO] L2P_kearney.py:534 > Train | Sample # 35840 | train_loss 0.7640 | train_acc 0.8151 | lr 0.008586 | running_time 7:17:38 | ETA 2:52:54
[INFO] L2P_kearney.py:534 > Train | Sample # 35848 | train_loss 0.7587 | train_acc 0.8724 | lr 0.008570 | running_time 7:17:40 | ETA 2:52:46
[INFO] L2P_kearney.py:534 > Train | Sample # 35856 | train_loss 0.7781 | train_acc 0.8229 | lr 0.008555 | running_time 7:17:41 | ETA 2:52:39
[INFO] L2P_kearney.py:534 > Train | Sample # 35864 | train_loss 1.2807 | train_acc 0.7318 | lr 0.008539 | running_time 7:17:43 | ETA 2:52:31
[INFO] L2P_kearney.py:534 > Train | Sample # 35872 | train_loss 0.9696 | train_acc 0.7995 | lr 0.008524 | running_time 7:17:45 | ETA 2:52:24
[INFO] L2P_kearney.py:534 > Train | Sample # 35880 | train_loss 1.0875 | train_acc 0.7760 | lr 0.008508 | running_time 7:17:47 | ETA 2:52:17
[INFO] L2P_kearney.py:534 > Train | Sample # 35888 | train_loss 1.3191 | train_acc 0.7135 | lr 0.008493 | running_time 7:17:49 | ETA 2:52:09
[INFO] L2P_kearney.py:534 > Train | Sample # 35896 | train_loss 0.8205 | train_acc 0.8307 | lr 0.008477 | running_time 7:17:50 | ETA 2:52:02
[INFO] L2P_kearney.py:544 > Test | Sample # 35900 | test_loss 0.7856 | test_acc 0.7957 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 35904 | train_loss 1.1286 | train_acc 0.7500 | lr 0.008461 | running_time 7:18:57 | ETA 2:52:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35912 | train_loss 1.2308 | train_acc 0.7057 | lr 0.008446 | running_time 7:18:59 | ETA 2:52:12
[INFO] L2P_kearney.py:534 > Train | Sample # 35920 | train_loss 0.6464 | train_acc 0.8880 | lr 0.008430 | running_time 7:19:01 | ETA 2:52:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35928 | train_loss 1.2172 | train_acc 0.7318 | lr 0.008415 | running_time 7:19:02 | ETA 2:51:57
[INFO] L2P_kearney.py:534 > Train | Sample # 35936 | train_loss 0.6630 | train_acc 0.8646 | lr 0.008399 | running_time 7:19:04 | ETA 2:51:50
[INFO] L2P_kearney.py:534 > Train | Sample # 35944 | train_loss 1.4893 | train_acc 0.6380 | lr 0.008384 | running_time 7:19:06 | ETA 2:51:42
[INFO] L2P_kearney.py:534 > Train | Sample # 35952 | train_loss 0.8369 | train_acc 0.8333 | lr 0.008368 | running_time 7:19:08 | ETA 2:51:35
[INFO] L2P_kearney.py:534 > Train | Sample # 35960 | train_loss 0.9341 | train_acc 0.7578 | lr 0.008353 | running_time 7:19:10 | ETA 2:51:27
[INFO] L2P_kearney.py:534 > Train | Sample # 35968 | train_loss 1.0152 | train_acc 0.8255 | lr 0.008338 | running_time 7:19:11 | ETA 2:51:20
[INFO] L2P_kearney.py:534 > Train | Sample # 35976 | train_loss 1.1418 | train_acc 0.7839 | lr 0.008322 | running_time 7:19:13 | ETA 2:51:13
[INFO] L2P_kearney.py:534 > Train | Sample # 35984 | train_loss 1.1117 | train_acc 0.7995 | lr 0.008307 | running_time 7:19:15 | ETA 2:51:05
[INFO] L2P_kearney.py:534 > Train | Sample # 35992 | train_loss 1.0819 | train_acc 0.7396 | lr 0.008291 | running_time 7:19:17 | ETA 2:50:58
[INFO] L2P_kearney.py:534 > Train | Sample # 36000 | train_loss 1.1794 | train_acc 0.7630 | lr 0.008276 | running_time 7:19:19 | ETA 2:50:50
[INFO] L2P_kearney.py:544 > Test | Sample # 36000 | test_loss 0.7710 | test_acc 0.8067 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36008 | train_loss 1.1113 | train_acc 0.7526 | lr 0.008260 | running_time 7:20:25 | ETA 2:51:08
[INFO] L2P_kearney.py:534 > Train | Sample # 36016 | train_loss 0.7967 | train_acc 0.8620 | lr 0.008245 | running_time 7:20:27 | ETA 2:51:01
[INFO] L2P_kearney.py:534 > Train | Sample # 36024 | train_loss 1.2216 | train_acc 0.7161 | lr 0.008230 | running_time 7:20:29 | ETA 2:50:53
[INFO] L2P_kearney.py:534 > Train | Sample # 36032 | train_loss 1.1055 | train_acc 0.7552 | lr 0.008214 | running_time 7:20:31 | ETA 2:50:46
[INFO] L2P_kearney.py:534 > Train | Sample # 36040 | train_loss 1.3112 | train_acc 0.6875 | lr 0.008199 | running_time 7:20:32 | ETA 2:50:38
[INFO] L2P_kearney.py:534 > Train | Sample # 36048 | train_loss 1.1421 | train_acc 0.7656 | lr 0.008183 | running_time 7:20:34 | ETA 2:50:31
[INFO] L2P_kearney.py:534 > Train | Sample # 36056 | train_loss 0.9558 | train_acc 0.7891 | lr 0.008168 | running_time 7:20:36 | ETA 2:50:23
[INFO] L2P_kearney.py:534 > Train | Sample # 36064 | train_loss 1.4046 | train_acc 0.6979 | lr 0.008153 | running_time 7:20:38 | ETA 2:50:16
[INFO] L2P_kearney.py:534 > Train | Sample # 36072 | train_loss 1.1519 | train_acc 0.7474 | lr 0.008137 | running_time 7:20:40 | ETA 2:50:08
[INFO] L2P_kearney.py:534 > Train | Sample # 36080 | train_loss 1.0011 | train_acc 0.8099 | lr 0.008122 | running_time 7:20:41 | ETA 2:50:01
[INFO] L2P_kearney.py:534 > Train | Sample # 36088 | train_loss 0.9934 | train_acc 0.8047 | lr 0.008107 | running_time 7:20:43 | ETA 2:49:54
[INFO] L2P_kearney.py:534 > Train | Sample # 36096 | train_loss 1.1829 | train_acc 0.7839 | lr 0.008091 | running_time 7:20:45 | ETA 2:49:46
[INFO] L2P_kearney.py:544 > Test | Sample # 36100 | test_loss 0.7941 | test_acc 0.8004 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36104 | train_loss 1.0107 | train_acc 0.7344 | lr 0.008076 | running_time 7:21:52 | ETA 2:50:04
[INFO] L2P_kearney.py:534 > Train | Sample # 36112 | train_loss 1.1901 | train_acc 0.7448 | lr 0.008061 | running_time 7:21:53 | ETA 2:49:56
[INFO] L2P_kearney.py:534 > Train | Sample # 36120 | train_loss 1.3065 | train_acc 0.7109 | lr 0.008045 | running_time 7:21:55 | ETA 2:49:49
